"customer_id","first_purchase","last_purchase","purchase_invoice_count","gross_spending","gross_units","product_diversity","net_spending","net_units","cancellation_invoice_count","recency_days"
"14968",2011-11-09 13:58:00,2011-11-09 13:58:00,1,147.59,127,37,147.59,127,0,29.9527777777778
"14970",2011-01-27 12:23:00,2011-10-02 13:44:00,4,1592.06,250,24,1592.06,250,0,67.9625
"14971",2011-10-27 13:33:00,2011-11-04 17:07:00,3,1097.98,639,144,1097.98,639,0,34.8215277777778
"14972",2011-08-03 14:54:00,2011-08-03 14:54:00,1,114.77,28,18,114.77,28,0,127.913888888889
"14973",2011-04-28 12:22:00,2011-08-24 15:51:00,3,1314.45,369,29,1314.45,369,0,106.874305555556
"14974",2011-11-02 13:01:00,2011-11-02 13:01:00,1,89.94,37,17,89.94,37,0,36.9923611111111
"14975",2011-10-13 14:08:00,2011-10-13 14:08:00,1,279.94,380,11,279.94,380,0,56.9458333333333
"14976",2011-01-17 11:09:00,2011-10-13 16:37:00,7,790.86,234,47,765.86,230,1,56.8423611111111
"14978",2011-01-13 12:03:00,2011-09-28 13:07:00,5,1921.37,523,136,1921.37,523,0,71.9881944444444
"14981",2011-04-07 13:45:00,2011-04-07 13:45:00,1,102.12,97,8,102.12,97,0,245.961805555556
"14984",2011-06-12 11:04:00,2011-11-20 14:28:00,2,202.37,58,37,202.37,58,0,18.9319444444444
"14985",2010-12-16 19:51:00,2011-05-25 14:29:00,2,292.01,256,78,292.01,256,0,197.93125
"14987",2010-12-09 12:13:00,2011-11-24 09:59:00,2,326.4,128,2,326.4,128,0,15.11875
"14988",2011-05-12 12:05:00,2011-05-12 12:05:00,1,334.54,141,40,334.54,141,0,211.03125
"14995",2011-03-04 13:14:00,2011-11-01 11:39:00,2,231.98,102,53,231.98,102,0,38.0493055555556
"14997",2011-06-14 16:52:00,2011-10-24 13:28:00,3,546.2,1120,25,540.98,1102,1,45.9736111111111
"14998",2011-04-12 16:28:00,2011-06-22 17:30:00,2,414.87,258,70,414.87,258,0,169.805555555556
"15000",2011-10-23 11:42:00,2011-10-23 11:42:00,1,490.52,218,76,490.52,218,0,47.0472222222222
"15002",2010-12-07 13:16:00,2011-08-16 10:44:00,4,1641.76,862,93,1641.76,862,0,115.0875
"15004",2011-07-15 14:05:00,2011-07-15 14:05:00,1,1220.77,623,154,1220.77,623,0,146.947916666667
"15005",2010-12-08 14:36:00,2011-11-24 12:25:00,28,6295.37,4230,360,6160.54,4188,7,15.0173611111111
"15006",2011-10-19 15:08:00,2011-10-19 15:08:00,1,480.38,286,121,480.38,286,0,50.9041666666667
"15007",2011-07-03 16:00:00,2011-07-03 16:00:00,1,156.91,69,12,156.91,69,0,158.868055555556
"15009",2011-11-14 17:40:00,2011-11-27 13:35:00,3,1259.43,639,148,1259.43,639,0,11.96875
"15010",2011-11-04 12:42:00,2011-11-04 12:42:00,1,308.94,184,20,308.94,184,0,35.0055555555556
"15012",2010-12-01 12:49:00,2011-10-17 12:22:00,2,405.04,225,110,405.04,225,0,53.0194444444444
"15014",2011-06-16 19:40:00,2011-10-27 20:07:00,2,257.67,149,29,257.67,149,0,42.6965277777778
"15016",2011-06-20 12:06:00,2011-06-20 12:06:00,1,170.04,76,20,170.04,76,0,172.030555555556
"15017",2011-11-06 10:33:00,2011-11-06 10:33:00,1,125.58,63,20,125.58,63,0,33.0951388888889
"15018",2010-12-07 10:47:00,2011-11-01 12:47:00,3,496.21,189,30,456.26,188,1,38.0020833333333
"15019",2011-03-18 12:35:00,2011-03-18 12:35:00,1,252.81,150,64,252.81,150,0,266.010416666667
"15021",2010-12-08 12:17:00,2011-12-01 11:53:00,9,1871.77,819,287,1829.23,801,4,8.03958333333333
"15022",2011-10-23 15:47:00,2011-11-28 12:35:00,4,852.39,527,96,852.39,527,0,11.0104166666667
"15023",2010-12-05 13:49:00,2011-12-06 17:23:00,11,6720.41,2827,347,6680.81,2819,1,2.81041666666667
"15024",2010-12-07 13:20:00,2011-11-30 12:06:00,10,1636.43,902,105,1636.43,902,0,9.03055555555556
"15025",2011-11-06 15:20:00,2011-11-06 15:20:00,1,361.96,184,66,361.96,184,0,32.8958333333333
"15026",2011-03-07 13:45:00,2011-09-20 13:52:00,3,469,285,57,469,285,0,79.9569444444444
"15027",2011-04-15 14:14:00,2011-11-09 10:16:00,4,1066.15,565,30,1051.95,563,2,30.1069444444444
"15028",2010-12-06 12:47:00,2011-12-01 14:06:00,4,627.13,459,35,627.13,459,0,7.94722222222222
"15030",2011-03-16 15:34:00,2011-09-29 10:50:00,2,518.28,372,7,518.28,372,0,71.0833333333333
"15031",2011-03-02 14:46:00,2011-12-05 14:19:00,4,653.19,400,74,653.19,400,0,3.93819444444444
"15032",2010-12-08 12:57:00,2011-03-28 15:03:00,3,4959.1,2968,29,4464.1,2668,2,255.907638888889
"15033",2011-01-14 13:28:00,2011-12-05 12:40:00,10,2557.18,1672,315,2541.53,1669,1,4.00694444444444
"15034",2010-12-21 09:47:00,2011-11-24 12:11:00,8,4274.16,2413,299,4243.21,2402,3,15.0270833333333
"15035",2011-09-11 11:08:00,2011-09-11 11:08:00,1,252.73,245,26,252.73,245,0,89.0708333333333
"15036",2011-06-13 12:19:00,2011-09-28 15:42:00,3,429.56,316,107,429.56,316,0,71.8805555555556
"15038",2010-12-05 10:54:00,2011-10-12 11:33:00,6,685.74,212,105,645.84,182,1,58.0534722222222
"15039",2010-12-06 11:26:00,2011-11-30 11:31:00,47,19766.59,9131,408,19638.59,9113,5,9.05486111111111
"15041",2011-06-22 16:16:00,2011-06-22 16:16:00,1,179.93,103,66,179.93,103,0,169.856944444444
"15042",2011-05-24 16:25:00,2011-05-24 16:25:00,1,135.93,30,5,135.93,30,0,198.850694444444
"15043",2011-11-08 14:26:00,2011-11-08 14:26:00,1,537,300,3,537,300,0,30.9333333333333
"15044",2010-12-12 14:27:00,2011-11-20 13:20:00,17,7634.73,2785,233,7563.88,2776,5,18.9791666666667
"15045",2011-03-27 11:44:00,2011-07-11 11:33:00,2,735.66,114,11,633.66,106,1,151.053472222222
"15046",2011-01-05 15:30:00,2011-11-30 15:50:00,15,5090.42,3372,147,4940.66,3228,1,8.875
"15047",2011-03-15 10:49:00,2011-03-15 10:49:00,1,343.62,222,22,343.62,222,0,269.084027777778
"15048",2010-12-06 12:15:00,2011-10-05 14:55:00,4,381,192,86,377.52,180,1,64.9131944444444
"15049",2011-03-11 12:13:00,2011-03-11 12:13:00,1,121.17,63,3,121.17,63,0,273.025694444444
"15050",2011-09-29 13:22:00,2011-11-14 16:17:00,3,1737.69,1216,68,1682.77,1176,2,24.85625
"15051",2011-07-12 15:29:00,2011-11-16 15:38:00,3,1383.36,1010,130,1383.36,1010,0,22.8833333333333
"15052",2011-01-24 15:52:00,2011-01-24 15:52:00,1,207.73,79,27,207.73,79,0,318.873611111111
"15053",2011-03-03 12:06:00,2011-12-05 12:08:00,3,693.95,984,49,693.95,984,0,4.02916666666667
"15054",2011-10-30 14:33:00,2011-11-27 15:02:00,2,302.1,198,105,302.1,198,0,11.9083333333333
"15057",2011-01-28 09:09:00,2011-03-09 15:17:00,2,1489.5,668,25,1489.5,668,0,274.897916666667
"15058",2011-01-31 15:35:00,2011-11-14 14:57:00,11,2102.54,1054,199,2102.54,1054,0,24.9118055555556
"15059",2011-01-09 11:54:00,2011-10-30 11:35:00,9,1337.72,604,161,1325.82,602,2,40.0520833333333
"15060",2011-11-30 14:03:00,2011-12-01 13:47:00,4,294.25,257,81,294.25,257,0,7.96041666666667
"15061",2010-12-02 15:19:00,2011-12-06 12:06:00,48,54534.14,28920,70,54228.74,28590,7,3.03055555555556
"15062",2010-12-15 15:37:00,2011-09-29 16:51:00,4,987.86,763,47,987.86,763,0,70.8326388888889
"15063",2011-05-10 13:25:00,2011-05-10 13:25:00,1,370.8,56,5,370.8,56,0,212.975694444444
"15065",2011-02-21 12:54:00,2011-11-02 09:45:00,4,3158.13,1383,148,3135.98,1355,2,37.1284722222222
"15066",2011-10-17 13:25:00,2011-10-17 13:25:00,1,893.59,317,42,760.59,279,1,52.9756944444444
"15067",2011-03-02 12:10:00,2011-09-22 13:20:00,3,1744.76,954,82,1744.76,954,0,77.9791666666667
"15068",2011-03-28 14:27:00,2011-10-24 14:47:00,2,553.36,364,96,553.36,364,0,45.91875
"15069",2011-06-13 14:16:00,2011-06-13 14:16:00,1,1109.53,520,70,1109.53,520,0,178.940277777778
"15070",2010-12-02 11:23:00,2010-12-02 11:23:00,1,106.2,36,1,106.2,36,0,372.060416666667
"15071",2011-03-09 10:19:00,2011-09-07 11:43:00,2,982.07,269,25,982.07,269,0,93.0465277777778
"15073",2011-06-06 09:59:00,2011-11-30 10:44:00,3,1043.41,491,31,612.43,277,1,9.0875
"15074",2011-08-26 14:45:00,2011-08-26 14:45:00,1,735.67,431,41,735.67,431,0,104.920138888889
"15075",2011-09-23 12:27:00,2011-09-23 12:27:00,1,773.03,447,27,773.03,447,0,77.0159722222222
"15076",2011-06-20 08:23:00,2011-06-20 08:23:00,1,880.85,571,49,880.85,571,0,172.185416666667
"15078",2010-12-06 12:38:00,2011-12-02 15:41:00,32,9743.11,5105,97,9623.35,5069,6,6.88125
"15079",2010-12-09 09:25:00,2011-05-11 12:45:00,4,895.61,389,46,893.66,388,1,212.003472222222
"15081",2010-12-07 16:20:00,2011-11-17 17:08:00,5,504.8,190,26,487.35,188,1,21.8208333333333
"15083",2011-03-28 12:18:00,2011-03-28 12:18:00,1,88.2,38,5,88.2,38,0,256.022222222222
"15087",2011-03-03 10:34:00,2011-03-03 10:34:00,1,306.94,470,15,306.94,470,0,281.094444444444
"15088",2011-10-03 14:05:00,2011-11-18 13:14:00,2,1160.07,460,53,1140.27,457,1,20.9833333333333
"15089",2011-08-03 14:14:00,2011-11-29 16:31:00,6,2420.84,1359,139,2420.84,1359,0,9.84652777777778
"15090",2011-02-04 14:03:00,2011-02-04 14:03:00,1,381.32,208,23,381.32,208,0,307.949305555556
"15091",2011-10-03 12:47:00,2011-10-03 12:47:00,1,480.71,346,30,476.96,343,1,67.0020833333333
"15092",2011-03-01 12:24:00,2011-05-08 14:10:00,2,457.81,135,23,457.81,135,0,214.944444444444
"15093",2010-12-02 18:25:00,2011-11-21 13:09:00,6,4597.02,3760,52,4410.14,3733,3,17.9868055555556
"15095",2011-05-20 14:27:00,2011-08-28 12:01:00,4,1370.6,1079,30,1364.7,1077,1,103.034027777778
"15096",2011-10-28 10:27:00,2011-10-28 10:27:00,1,219.39,120,11,219.39,120,0,42.0993055555556
"15097",2011-12-05 14:03:00,2011-12-05 14:03:00,1,248.08,170,25,248.08,170,0,3.94930555555556
"15098",2011-06-10 15:22:00,2011-06-10 15:33:00,3,39916.5,121,1,649.5,60,2,181.886805555556
"15099",2011-09-16 13:13:00,2011-09-16 13:13:00,1,410.48,343,23,410.48,343,0,83.9840277777778
"15100",2010-12-01 09:09:00,2011-01-10 10:35:00,3,876,80,1,635.1,58,3,333.09375
"15101",2010-12-15 12:54:00,2011-12-01 10:18:00,2,317.53,241,8,310.03,239,1,8.10555555555556
"15103",2011-09-14 13:54:00,2011-11-08 14:53:00,2,703.36,329,35,703.36,329,0,30.9145833333333
"15104",2011-03-02 14:16:00,2011-05-27 12:29:00,2,993.54,635,66,968.64,633,1,196.014583333333
"15105",2011-07-28 10:09:00,2011-11-21 16:54:00,7,2298.93,1211,90,2298.93,1211,0,17.8305555555556
"15106",2011-03-15 12:52:00,2011-11-22 09:16:00,5,1422.52,1181,90,1407.73,1144,2,17.1486111111111
"15107",2010-12-02 13:45:00,2011-02-01 14:46:00,6,319.5,169,12,247.66,161,2,310.919444444444
"15108",2011-04-26 10:54:00,2011-07-21 10:24:00,4,1300.25,499,50,1291.75,497,1,141.101388888889
"15109",2011-04-08 09:58:00,2011-04-08 09:58:00,1,484.95,131,28,463.75,127,1,245.119444444444
"15110",2011-01-25 11:41:00,2011-11-16 11:16:00,4,996.1,246,17,973.2,241,3,23.0652777777778
"15111",2010-12-02 11:45:00,2011-11-10 16:58:00,3,1567.48,710,70,1567.48,710,0,28.8277777777778
"15113",2011-10-16 15:27:00,2011-11-30 08:23:00,3,3509.43,2344,77,3339.51,2320,1,9.18541666666667
"15114",2011-02-11 08:45:00,2011-11-09 15:05:00,10,2760.56,3096,136,2760.56,3096,0,29.90625
"15115",2011-11-21 14:59:00,2011-11-21 14:59:00,1,340.11,157,21,340.11,157,0,17.9104166666667
"15116",2011-05-19 08:50:00,2011-11-22 12:25:00,4,1352.75,648,37,1352.75,648,0,17.0173611111111
"15117",2011-05-08 12:38:00,2011-11-25 08:12:00,5,1551.78,1948,63,1550.13,1947,1,14.1930555555556
"15118",2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,1440,1,244.8,1440,0,133.913888888889
"15119",2011-04-08 09:08:00,2011-04-08 09:08:00,1,266.4,88,14,266.4,88,0,245.154166666667
"15120",2011-07-29 09:48:00,2011-07-29 09:48:00,1,358.82,296,21,343.82,292,1,133.126388888889
"15121",2011-02-24 12:41:00,2011-10-20 14:51:00,2,457.72,199,28,457.72,199,0,49.9159722222222
"15122",2011-02-15 09:59:00,2011-08-17 16:48:00,3,1633.78,800,65,1612.13,788,3,113.834722222222
"15123",2011-05-17 14:57:00,2011-12-02 13:12:00,2,2199.31,1195,93,2199.31,1195,0,6.98472222222222
"15124",2011-06-01 09:06:00,2011-11-17 10:09:00,2,184.19,233,14,184.19,233,0,22.1118055555556
"15125",2011-03-14 09:59:00,2011-11-14 13:57:00,15,11528.48,6193,102,11117.05,5991,8,24.9534722222222
"15127",2011-10-05 10:30:00,2011-10-05 10:30:00,1,406.53,251,16,406.53,251,0,65.0972222222222
"15128",2011-05-04 12:32:00,2011-10-10 13:54:00,4,1471,1343,74,1419.54,1326,4,59.9555555555556
"15129",2011-02-21 09:09:00,2011-10-20 14:40:00,11,3447.4,1794,54,3447.4,1794,0,49.9236111111111
"15130",2011-06-23 10:15:00,2011-06-23 10:15:00,1,330.11,197,22,330.11,197,0,169.107638888889
"15132",2011-03-22 12:02:00,2011-11-21 17:10:00,5,977.93,679,49,977.93,679,0,17.8194444444444
"15133",2011-02-11 10:38:00,2011-08-04 10:44:00,3,982.42,680,27,982.42,680,0,127.0875
"15134",2011-04-13 11:05:00,2011-11-25 08:55:00,8,1387.99,887,44,1387.99,887,0,14.1631944444444
"15135",2011-04-14 19:16:00,2011-04-14 19:16:00,1,139.05,43,9,127.15,41,1,238.731944444444
"15136",2011-09-04 16:05:00,2011-12-07 12:26:00,4,1286.7,776,61,1282.45,775,1,2.01666666666667
"15139",2011-01-07 12:44:00,2011-04-14 11:39:00,2,178.96,208,13,178.96,208,0,239.049305555556
"15140",2011-03-20 14:37:00,2011-10-18 14:07:00,7,2354.25,1572,74,2350,1567,1,51.9465277777778
"15142",2011-10-24 12:51:00,2011-10-24 12:51:00,1,498.74,365,26,498.74,365,0,45.9993055555556
"15143",2011-04-28 12:03:00,2011-04-28 12:03:00,1,259.45,150,14,259.45,150,0,225.032638888889
"15144",2011-01-31 13:17:00,2011-12-01 15:12:00,17,6580.44,3050,132,6530.04,3026,1,7.90138888888889
"15145",2011-04-05 15:20:00,2011-12-05 17:21:00,4,1194.73,756,54,1194.73,756,0,3.81180555555556
"15146",2011-02-21 13:07:00,2011-06-28 12:09:00,2,1327.16,1473,90,1313.66,1459,1,164.028472222222
"15147",2011-04-13 15:57:00,2011-04-13 15:57:00,1,623.5,366,28,608.65,363,1,239.870138888889
"15148",2011-11-29 08:21:00,2011-11-29 08:21:00,1,301.29,187,20,301.29,187,0,10.1868055555556
"15149",2011-07-29 10:58:00,2011-07-29 10:58:00,1,520.8,128,23,520.8,128,0,133.077777777778
"15150",2011-03-15 14:21:00,2011-11-22 12:52:00,10,5291.33,3642,282,5280.83,3617,1,16.9986111111111
"15152",2011-06-05 15:36:00,2011-11-30 12:32:00,13,4745.69,2704,196,4684.24,2694,3,9.0125
"15153",2011-11-08 17:09:00,2011-11-08 17:09:00,1,329.25,198,22,329.25,198,0,30.8201388888889
"15154",2011-09-25 16:05:00,2011-09-25 16:05:00,1,254.28,89,66,224.73,85,1,74.8645833333333
"15156",2011-11-06 12:41:00,2011-12-08 18:22:00,3,961.49,597,51,961.49,597,0,0.769444444444444
"15157",2010-12-16 13:44:00,2011-12-06 11:28:00,3,1936.07,2392,125,1869.5,2242,2,3.05694444444444
"15158",2011-10-25 13:53:00,2011-10-25 13:53:00,1,401.4,198,7,401.4,198,0,44.95625
"15159",2010-12-13 15:44:00,2011-12-08 12:05:00,30,18641.01,11441,363,18573.68,11394,4,1.03125
"15160",2010-12-17 14:15:00,2010-12-17 14:15:00,1,158.16,84,4,158.16,84,0,356.940972222222
"15163",2011-05-31 15:22:00,2011-11-21 13:10:00,2,304.47,186,29,304.47,186,0,17.9861111111111
"15164",2011-01-04 14:21:00,2011-10-02 12:05:00,3,824.58,351,79,824.58,351,0,68.03125
"15165",2010-12-01 14:03:00,2010-12-01 14:03:00,1,487.75,160,27,487.75,160,0,372.949305555556
"15167",2011-01-23 12:41:00,2011-01-23 12:41:00,1,158.8,65,39,158.8,65,0,320.00625
"15168",2011-11-14 11:26:00,2011-11-14 11:26:00,1,106.56,52,5,106.56,52,0,25.0583333333333
"15171",2011-01-12 15:36:00,2011-01-12 15:36:00,1,1289.5,290,5,1034.5,190,1,330.884722222222
"15172",2011-04-17 11:56:00,2011-12-01 11:51:00,5,1624.05,1611,106,1624.05,1611,0,8.04097222222222
"15174",2011-01-21 09:06:00,2011-01-21 09:06:00,1,135.75,145,11,135.75,145,0,322.155555555556
"15175",2011-09-29 11:31:00,2011-09-29 11:31:00,1,224.14,454,23,224.14,454,0,71.0548611111111
"15178",2011-03-24 15:12:00,2011-03-24 15:12:00,1,40.5,30,3,40.5,30,0,259.901388888889
"15179",2011-01-24 13:48:00,2011-11-21 12:53:00,5,2206.95,1938,91,2186.2,1907,2,17.9979166666667
"15180",2010-12-07 14:57:00,2010-12-07 14:57:00,1,87.5,36,6,87.5,36,0,366.911805555556
"15181",2011-03-15 12:03:00,2011-10-04 13:58:00,3,689.48,544,11,680.28,542,2,65.9527777777778
"15182",2011-03-16 12:42:00,2011-07-08 13:37:00,2,622.85,253,24,622.85,253,0,153.967361111111
"15184",2011-06-02 12:06:00,2011-11-10 13:41:00,2,402.2,199,59,402.2,199,0,28.9645833333333
"15185",2011-09-30 14:06:00,2011-09-30 14:06:00,1,310.62,666,21,310.62,666,0,69.9472222222222
"15186",2011-06-24 14:54:00,2011-11-25 14:58:00,2,411.41,215,17,411.41,215,0,13.9111111111111
"15187",2011-05-11 13:49:00,2011-12-08 11:56:00,16,4777.18,1887,61,4670.08,1869,2,1.0375
"15189",2011-01-11 12:29:00,2011-12-08 13:22:00,41,16225.39,6149,80,15802.14,6035,12,0.977777777777778
"15192",2010-12-09 14:56:00,2011-08-12 11:41:00,3,1044.32,918,36,1044.32,918,0,119.047916666667
"15193",2011-10-10 08:23:00,2011-10-10 08:23:00,1,499.32,144,19,499.32,144,0,60.1854166666667
"15194",2010-12-06 15:00:00,2011-12-06 15:10:00,15,7616.53,5703,209,7521.17,5648,7,2.90277777777778
"15195",2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861,1404,1,3861,1404,0,2.02083333333333
"15197",2010-12-16 18:01:00,2011-11-29 10:00:00,3,1079.61,469,30,656.44,453,2,10.1180555555556
"15198",2011-08-07 15:16:00,2011-09-08 14:42:00,2,193.64,120,10,193.64,120,0,91.9222222222222
"15199",2011-02-04 14:04:00,2011-10-11 15:12:00,4,1268.7,396,5,1268.7,396,0,58.9013888888889
"15201",2011-04-06 14:02:00,2011-09-13 14:53:00,5,1236.54,1210,35,927.84,962,6,86.9145833333333
"15203",2011-02-01 12:29:00,2011-11-14 08:16:00,6,1827.8,1753,82,1827.8,1753,0,25.1902777777778
"15204",2010-12-17 13:49:00,2010-12-17 13:49:00,1,316.58,258,9,316.58,258,0,356.959027777778
"15205",2011-08-04 16:07:00,2011-09-15 19:36:00,2,653.24,378,37,648.83,377,1,84.7180555555556
"15206",2011-03-09 08:59:00,2011-11-29 13:41:00,4,420.3,162,3,420.3,162,0,9.96458333333333
"15208",2010-12-21 13:03:00,2011-12-08 17:24:00,5,870.12,316,25,867.62,314,1,0.809722222222222
"15210",2011-04-28 16:11:00,2011-04-28 16:11:00,1,331.18,228,20,331.18,228,0,224.860416666667
"15211",2010-12-09 16:08:00,2011-10-10 13:31:00,2,894.41,240,52,894.41,240,0,59.9715277777778
"15212",2011-04-12 13:45:00,2011-04-12 13:45:00,1,101.8,36,5,88.95,33,1,240.961805555556
"15213",2011-01-14 11:05:00,2011-01-25 12:21:00,2,328.35,272,22,325.05,270,1,318.020138888889
"15214",2011-04-11 09:46:00,2011-12-08 12:07:00,8,1661.44,1254,109,1661.44,1254,0,1.02986111111111
"15215",2011-09-04 12:24:00,2011-10-24 11:41:00,3,734.94,225,33,615.99,211,3,46.0479166666667
"15216",2011-09-13 11:41:00,2011-09-13 11:41:00,1,96.6,28,2,96.6,28,0,87.0479166666667
"15218",2011-01-25 11:20:00,2011-11-29 11:48:00,11,5756.89,3329,77,5756.89,3329,0,10.0430555555556
"15219",2011-06-16 16:57:00,2011-06-16 16:57:00,1,305.75,45,9,305.75,45,0,175.828472222222
"15220",2011-03-04 10:24:00,2011-10-19 12:39:00,6,1778.96,1393,110,1758.92,1377,1,51.0076388888889
"15221",2010-12-08 13:08:00,2010-12-08 13:08:00,1,403.25,43,5,114.1,25,1,365.9875
"15222",2011-01-25 08:03:00,2011-01-25 08:03:00,1,585,440,5,585,440,0,318.199305555556
"15223",2011-04-04 12:17:00,2011-04-28 11:31:00,2,755.75,213,14,454.9,98,1,225.054861111111
"15224",2010-12-12 12:34:00,2010-12-16 15:02:00,2,322.08,152,13,310.48,150,1,357.908333333333
"15225",2011-04-19 14:51:00,2011-04-19 14:51:00,1,409.4,226,23,409.4,226,0,233.915972222222
"15226",2011-02-02 11:41:00,2011-02-02 11:41:00,1,154.41,71,8,154.41,71,0,310.047916666667
"15227",2011-01-26 15:31:00,2011-11-03 11:59:00,5,1219.4,750,43,1219.4,750,0,36.0354166666667
"15228",2011-02-18 09:04:00,2011-10-04 13:56:00,4,3386.71,2255,110,3376.96,2252,1,65.9541666666667
"15230",2011-04-13 11:04:00,2011-04-14 14:39:00,2,429.6,351,23,429.6,351,0,238.924305555556
"15232",2011-07-22 12:21:00,2011-08-18 16:27:00,2,612.06,686,26,612.06,686,0,112.849305555556
"15234",2011-03-08 08:53:00,2011-03-08 08:53:00,1,197,196,14,197,196,0,276.164583333333
"15235",2010-12-01 17:22:00,2011-05-06 09:44:00,12,2247.51,1324,132,2247.51,1324,0,217.129166666667
"15236",2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05,269,15,321.05,269,0,298.081944444444
"15237",2011-04-26 15:04:00,2011-12-08 09:46:00,4,1412.32,1071,94,1412.32,1071,0,1.12777777777778
"15238",2011-06-08 16:00:00,2011-11-10 14:28:00,3,1071.99,692,49,1056.54,689,2,28.9319444444444
"15239",2011-09-22 09:53:00,2011-11-29 14:14:00,2,780.59,594,48,764.34,591,1,9.94166666666667
"15240",2011-02-01 08:23:00,2011-10-26 09:50:00,5,1706.57,1369,58,1685.57,1361,2,44.125
"15241",2011-03-01 11:02:00,2011-10-04 09:05:00,8,1756.44,1818,82,1738.59,1815,1,66.15625
"15243",2011-09-26 14:12:00,2011-09-26 14:12:00,1,316.68,185,22,316.68,185,0,73.9430555555556
"15244",2011-04-05 15:12:00,2011-10-05 13:19:00,2,631.57,405,31,631.57,405,0,64.9798611111111
"15245",2011-03-23 13:42:00,2011-07-28 18:56:00,3,2515.84,1784,55,2515.84,1784,0,133.745833333333
"15246",2010-12-16 09:46:00,2011-04-15 14:45:00,2,514.15,247,32,514.15,247,0,237.920138888889
"15247",2011-08-09 12:52:00,2011-08-09 12:52:00,1,356,160,6,356,160,0,121.998611111111
"15249",2011-03-28 12:49:00,2011-11-08 11:45:00,13,6688.46,3577,211,6657.36,3557,2,31.0451388888889
"15251",2011-04-12 10:38:00,2011-11-30 15:02:00,11,10484.99,6171,97,10327.11,6084,4,8.90833333333333
"15252",2011-06-09 14:15:00,2011-11-03 13:30:00,2,740.78,522,44,740.78,522,0,35.9722222222222
"15253",2011-06-23 12:19:00,2011-11-23 16:22:00,5,918.2,866,52,915.3,864,1,15.8527777777778
"15254",2011-08-04 15:04:00,2011-08-04 15:04:00,1,300.36,275,18,300.36,275,0,126.906944444444
"15255",2011-10-04 12:43:00,2011-10-04 12:43:00,1,890.85,489,47,890.85,489,0,66.0048611111111
"15256",2011-07-14 11:47:00,2011-07-14 11:47:00,1,98.45,55,6,98.45,55,0,148.04375
"15257",2011-03-01 12:58:00,2011-03-01 12:58:00,1,317.15,46,7,232.15,45,1,282.994444444444
"15258",2011-05-06 14:16:00,2011-06-24 12:30:00,2,623.16,142,32,623.16,142,0,168.013888888889
"15260",2010-12-02 12:09:00,2011-08-31 13:55:00,7,1810.77,885,62,1780.77,861,1,99.9548611111111
"15261",2011-07-27 15:20:00,2011-07-27 15:20:00,1,254.82,270,19,254.82,270,0,134.895833333333
"15262",2011-01-20 12:16:00,2011-01-20 12:16:00,1,178.95,73,10,178.95,73,0,323.023611111111
"15263",2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,89,12,156.51,89,0,106.1
"15264",2011-10-06 13:49:00,2011-10-06 13:49:00,1,393.74,265,23,393.74,265,0,63.9590277777778
"15265",2011-04-18 12:16:00,2011-07-11 14:46:00,2,1506.12,612,76,1506.12,612,0,150.919444444444
"15266",2011-01-05 13:40:00,2011-01-05 13:40:00,1,119.3,18,6,119.3,18,0,337.965277777778
"15267",2011-06-10 10:24:00,2011-11-17 15:59:00,5,1717.36,944,8,1717.36,944,0,21.86875
"15269",2011-11-16 09:32:00,2011-11-16 09:32:00,1,408.8,26,2,408.8,26,0,23.1375
"15270",2011-02-02 13:25:00,2011-11-24 09:24:00,7,2379.49,1521,22,2298.2,1459,2,15.1430555555556
"15271",2010-12-09 13:47:00,2011-12-02 14:11:00,15,2493.34,1251,184,2472.09,1246,1,6.94375
"15272",2011-09-14 16:36:00,2011-10-13 12:59:00,2,721.94,310,63,721.94,310,0,56.99375
"15274",2011-11-21 14:17:00,2011-12-05 16:57:00,2,716.57,619,44,716.57,619,0,3.82847222222222
"15275",2011-11-02 11:20:00,2011-11-02 11:20:00,1,615.14,498,41,609.19,497,1,37.0625
"15276",2011-10-04 16:39:00,2011-10-04 16:39:00,1,128.63,61,49,128.63,61,0,65.8409722222222
"15277",2011-10-24 10:08:00,2011-10-24 10:08:00,1,255.9,205,12,255.9,205,0,46.1125
"15279",2010-12-20 10:48:00,2010-12-20 10:48:00,1,290.51,189,19,277.41,185,1,354.084722222222
"15280",2011-06-20 17:14:00,2011-06-20 17:14:00,1,113.12,154,16,113.12,154,0,171.816666666667
"15281",2011-01-10 15:51:00,2011-10-12 09:10:00,9,2332.15,1211,121,2239.95,1193,3,58.1527777777778
"15286",2011-10-21 11:08:00,2011-10-21 11:08:00,1,240.55,55,3,240.55,55,0,49.0708333333333
"15287",2011-09-30 12:30:00,2011-11-17 15:34:00,2,486.69,433,17,485.24,432,1,21.8861111111111
"15288",2010-12-09 13:59:00,2011-10-27 16:58:00,5,2306.52,775,80,2306.52,775,0,42.8277777777778
"15289",2011-04-04 12:44:00,2011-11-10 13:49:00,3,939.78,1008,43,935.1,996,1,28.9590277777778
"15290",2010-12-15 16:03:00,2011-12-05 11:39:00,18,7943.22,4501,93,7803.77,4431,3,4.04930555555556
"15291",2010-12-01 09:32:00,2011-11-14 11:02:00,15,4668.3,2103,62,4596.51,2074,5,25.075
